"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month","age_group"
170000,2,2,1,1,-1,2,-1,0,0,0,427,427,23321,23475,25218,427,0,10968.125,840,2121,0,1,30
50000,2,1,1,0,0,0,0,2,0,49390,50612,29975,30559,29433,30045,2449,1778,2382,0,1251,1051,1,40
50000,1,1,2,0,0,3,2,2,0,13258,18647,18064,19462,18854,20380,5635,0,2000,0,2000,2000,2,20
3e+05,1,1,2,0,0,0,0,-1,-1,160599.125,29446,21689,12500,12500,12500,1500,5000,3500,10039.875,9970.625,10252.5,1,30
430000,1,3,1,0,0,0,0,0,0,35488,39897,48916,52021,27796,29340,5000,10000,4000,1500,2000,2000,1,30
30000,1,2,1,0,0,0,0,0,0,24911,26241,27512,27831,28795,29285,1750,2000,1240,1200,1100,0,2,50
90000,2,2,1,0,0,0,0,0,-2,3817,8545,8961,11676,1189,0,5000,1285,3000,1189,0,8832,1,30
60000,2,2,1,0,0,0,0,0,0,60505,60820,54853,39112,39714,38850,2300,2000,1500,1500,1600,1400,1,30
170000,2,3,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,77043,77047,5800,6500,5000,3000,3000,2500,1,50
290000,1,3,2,0,0,0,0,0,0,5451,6230,140802,132543.5,122749,120258,1200,11046.125,5200,5500,5500,5400,2,30
50000,2,3,2,0,0,0,0,0,0,47815,49216,51082,46983,19839,16389,2500,3009,4012,3000,2000,3000,1,20
150000,2,1,2,-1,2,-1,-1,0,0,2599,1530,390,1366,780,0,0,390,1366,0,0,431,1,20
2e+05,2,5,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,7000,7512,7500,5100,5100,5500,1,20
80000,2,1,2,1,-1,2,-1,0,0,-12,2321,60,5182,2792,189,2333,0,5182,0,0,2597,1,20
420000,1,1,1,2,2,2,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,0,10968.125,10039.875,9970.625,10252.5,2,40
140000,2,3,1,0,0,0,0,0,0,25184,27742,30129,21477,26097,24767,5000,3011,5000,5000,3000,5000,1,20
220000,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,9100,9000,7887,4800,4900,6000,2,20
30000,2,2,2,1,-1,-1,-2,-2,-1,-5,49028.0215946844,-25,-25,4897,6685,570,25,0,4922,6788,0,1,20
240000,1,3,1,0,0,0,0,0,0,111990,125109,129014,131864,122749,120258,11165.625,6000,5000,5000,6000,6000,1,40
120000,2,2,1,0,0,0,0,0,0,94218,95129,145766.25,85332,87103,71237,3415,3002,3177,3271,2702,2620,1,40
30000,2,3,1,0,0,0,0,0,0,17454,18964,20442,21592,23079,24529,1800,1800,1801,2001,2000,2001,1,50
440000,2,2,1,1,-2,-2,-2,-2,-2,22597,7288,5683,-20,-20,9881,7324,5683,20,0,9901,10252.5,1,40
240000,2,3,1,0,0,0,0,0,0,61190,62506,63864,65130,66494,67441,2300,2400,2329,2411,2050,2000,1,40
320000,2,1,2,-1,-1,-2,-1,-1,-2,11684,1127,1943,13312,-5,-5,1135,1952,10968.125,5,0,0,1,20
70000,2,3,2,0,0,2,0,0,0,69362,71775,70050,70415,48405,46514,6000,0,3000,1000,1500,2000,2,40
180000,1,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,40
280000,2,1,2,-1,-1,-1,-1,-1,0,33210,526,9252,21254,1608,407,726,9298,10968.125,1614,2,4069,1,20
260000,2,2,1,1,1,-2,-2,-1,0,5917,-15910,-15910,-15910,24090,13977,0,0,0,10039.875,507,656,1,30
210000,1,2,2,0,0,0,0,0,0,33459,35911,40288,42605,43870,13750,3000,5000,3000,2000,1000,10252.5,1,30
50000,2,3,1,1,-1,0,0,0,0,-1159,40819,11143,9580,9793,8768,11165.625,3009,1000,321,2000,1000,1,20
20000,1,3,2,0,0,2,0,0,-2,5945,8184,7839,7999,0,0,2345,0,160,0,0,0,2,40
1e+05,1,2,2,2,2,2,2,2,2,80358,81344,84133,84873,82613,87461,2900,5000,3000,0,6200,4000,2,40
30000,2,2,2,0,0,0,0,0,0,28452,26145,26712,25350,17603,-780,2000,1400,0,500,0,1560,1,20
20000,2,2,2,0,0,0,0,0,0,17091,17596,15524,14807,13667,16271,3000,3006,3506,3500,7011,7125,2,50
110000,2,2,1,1,2,0,0,0,0,75505,73740,75231,76265,77860,79251,0,3313,2879,2976,2839,2935,2,30
50000,2,3,3,-1,-1,-1,-1,-1,-1,390,390,390,390,1200,1869,390,390,390,1200,1869,3610,1,40
150000,2,3,1,0,0,0,0,0,-2,17541,19021,7861,7691,0,0,2000,2000,2000,0,0,0,1,40
330000,1,3,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8210,8095,8025,8175,8391,8200,1,40
420000,1,2,1,-1,-1,-1,-1,-1,-1,16657,2578,523,1855,14539,7647,2590,525,1864,10039.875,7685,10252.5,1,40
80000,2,3,1,0,0,0,0,0,0,33590,34524,34038,33231,33440,5513,2079,1200,0,816,365,5000,1,40
320000,2,1,1,1,-2,-2,-1,-1,-1,0,0,0,370,9301,0,0,0,370,9301,0,0,1,40
130000,1,2,2,2,2,0,0,0,0,70952,69264,70184,8518,11296,6514,0,3000,2000,3000,2000,0,2,20
165962.731341129,2,3,2,2,0,0,0,0,0,68174,68973,69835,66216,30000,30096,3200,3013,2141,4743.77725631769,1300,1300,2,30
80000,2,3,2,0,-1,-1,2,0,-1,11460,455,10843,9011,7560,7686,455,10843,0,22,7709,9398,1,40
150000,2,2,1,1,2,2,2,2,2,5607,6565,6334,9058,8823,7458,1200,0,2823,0,3530,0,2,30
2e+05,2,2,2,0,0,0,0,0,0,125854,127843,131352,130884,122749,118084,4775,6579,4734,4368,4183,4227,1,20
320000,1,2,1,0,0,0,0,0,0,103918,93768,91523,91579,91193,92837,9203,3317,3506,4218,5000,6080,1,30
150000,1,1,2,0,0,0,0,0,0,88506,58699,60252,62245,64202,66167,2200,2500,3000,3000,3000,3000,1,20
160000,1,3,2,0,0,0,0,0,0,155684,151902.875,145766.25,72814,66825,63419,6525,6649,2724,2503,2310,2200,1,50
120000,2,2,3,0,0,0,0,0,0,46889,47496,48307,49272,49016,43127,1856,1667,1632,1664,1880,1059,1,40
20000,2,1,2,-1,0,-1,-1,-1,-1,10658,9288,390,390,390,0,1072,390,390,390,0,780,1,20
180000,2,2,1,-1,-1,-1,-1,-1,-1,11285,11781,13613,8401,1859,429,11165.625,11046.125,8401,1859,429,946,1,30
70000,1,2,1,0,0,0,0,0,0,3588,3204,2330,1499,1327,671,1505,1005,1002,503,502,0,1,30
50000,2,1,2,-2,-2,-2,-2,-2,-2,307,0,0,0,0,0,0,0,0,0,0,0,1,20
20000,2,3,1,2,2,2,2,0,0,5682,6437,7181,7908,8781,9645,1000,1000,1000,1000,1000,0,2,50
220000,1,5,2,-1,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,7500,7500,7000,8000,8000,10252.5,1,20
270000,2,1,1,-1,-1,-1,-1,-1,2,836,836,836,836,1972,986,836,836,836,1972,0,836,2,60
210000,2,1,2,-1,-1,-1,-1,-1,-1,1262,33414,1828,0,11854,30949,5468.02654356607,1828,0,10039.875,9970.625,1460,2,30
170000,1,3,2,2,0,0,0,0,0,74453,66087,60649,61408,59390,57037,5020,3003,3009,2013,3041,3000,2,20
50000,2,2,1,0,0,0,0,0,0,15377,17121,17832,18532,19233,20650,2000,1300,1000,1000,2000,0,1,50
30000,1,2,1,0,0,2,0,0,0,18441,19936,20803,21655,22646,23764,1800,1500,1500,1500,1500,1500,2,30
110000,2,1,2,0,0,0,0,0,0,108316,100784,88568,43720,42138,43085,4600,3500,2000,2000,1800,1700,1,30
260000,2,2,1,0,0,0,0,0,0,107030,115455,115106,118811,121514,120258,11165.625,5000,5000,4000,4815,4500,1,30
240000,1,1,1,-2,-2,-2,-2,-2,-2,7278,800,437,11624,9411,-3316,804,437,10968.125,9473,1405,10252.5,1,40
10000,2,2,2,0,0,0,0,0,0,9463,9338,10073,10059,9760,10048,1165,1200,400,520,600,500,1,30
80000,2,2,1,-2,-2,-2,-1,-1,0,390,0,1151,10312,12238,8279,0,1151,10312,10039.875,5000,3000,1,30
5e+05,1,1,2,0,0,0,0,0,-1,29378,20154,11963,8839,2678,3028,5000,8000,3000,1000,3028,8878,1,20
50000,2,2,2,0,0,0,0,0,0,49895,48434,47827,28935,28224,27547,1867,1521,1419,969,997,952,2,20
1e+05,2,2,1,2,2,2,2,2,2,78063,79346,77977,79071,76918,81713,3500,3300,3000,0,6500,3000,2,30
160000,2,2,2,1,-2,-1,-1,-1,-1,-4,-4,3454,0,3312,0,0,3458,0,3312,0,0,1,40
220000,2,1,1,-1,-1,-1,-1,-1,-1,316,316,396,316,32816,316,316,396,316,10039.875,316,316,1,40
70000,2,2,1,0,0,0,0,0,0,38173,38750,39493,39879,40314,40725,1957,1700,1408,1448,1456,1475,1,40
420000,2,2,2,-2,-2,-2,-2,-2,-2,62364,30165,106030,33694,49354,44744,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,1,20
220000,2,1,1,1,-2,-2,-2,-1,-1,0,0,0,0,5889,300,0,0,0,5889,300,165,1,50
240000,2,1,1,-1,-1,-2,-2,-2,-2,2193,0,0,0,2500,0,0,0,0,2500,0,880,1,30
360000,2,2,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,20
170000,2,2,2,0,0,0,0,0,0,4360,7927,49946,49464,46476,19417,7000,11046.125,1000,949,1143,10252.5,1,20
5e+05,2,1,2,0,0,0,0,0,0,12590,13598,14650,15559,14861,15173,1225,1277,1186,478,496,509,1,30
130000,2,1,2,-2,-2,-2,-2,-2,-2,5188,-26,3955,0,708,2773,0,3981,0,708,2773,860,1,20
210000,2,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,4747.58493012534,0,2,40
250000,2,2,1,0,0,0,0,0,0,121558,126367,130658,79361,81196,83040,6500,7000,4000,3000,3000,4000,1,40
50000,2,2,1,-1,-1,-1,-2,-2,0,819,699,0,0,0,0,699,0,0,0,0,0,2,30
30000,1,1,2,0,-1,0,0,0,2,2949,19689,17681,17113,13368,11739,11165.625,2092,1500,1500,0,161,1,20
20000,1,2,2,0,0,0,0,0,-1,8488,10179,11901,11901,9336,9054,2000,2000,0,0,9054,2000,2,30
5e+05,1,1,2,-2,-2,-2,-2,-2,-2,5925,11175,21176,5086,9552,14389,11165.625,11046.125,5094,9563,9970.625,5233,1,30
170000,1,2,1,1,-2,-1,-1,0,0,-8,-8,2698,6951,12753,12023,0,2706,5138.90530494406,7002,241,10252.5,1,30
5e+05,1,3,1,2,2,3,3,4,6,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,9464,10968.125,10039.875,9970.625,215,1,60
450000,2,1,2,1,2,2,0,0,0,131351,132453,128901,132543.5,122749,120258,4723,0,6270,10039.875,9970.625,5000,1,30
4e+05,2,1,2,-1,-1,-1,0,0,0,5974,2600,110958,132543.5,122749,120258,2600,11046.125,10968.125,10039.875,9970.625,9031,1,30
20000,2,3,1,0,0,2,2,2,0,20313,20111,18057,18536,11532,19450,3030,0,2175,0,9970.625,931,1,40
190000,2,2,1,-2,-2,-2,-2,-2,-1,-2650,-2650,-2650,-5036,-5036,93493,0,1941,0,0,9970.625,3188,2,30
130000,2,1,2,2,2,2,2,2,2,18454,21121,20484,22145,21652,38835.1843188217,2976,0,2000,0,2000,0,2,40
260000,1,1,1,1,-1,-1,-1,-1,-2,0,2000,1620,8010,0,0,2000,1620,8080,0,0,0,1,40
80000,2,2,1,0,0,0,0,0,0,51154.1449567723,79552,81392,80966,79295,81142,2855,3130,3107,2847,3134,5312.60666378191,1,40
340000,1,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,1,30
280000,2,1,2,-2,-2,-2,-2,-2,-2,2793,1356,19497,10164,1089,26218,1356,11046.125,10173,1089,9970.625,0,1,30
50000,1,2,1,0,0,0,0,0,0,47750,49149,47843,29018,29777,28722,2180,1874,1049,1237,1100,1300,2,50
1e+05,2,2,2,-2,-2,-1,0,0,0,880,880,2926,60540,60929,64121,880,2926,10968.125,2200,5000,3000,1,20
180000,2,2,2,0,0,0,0,0,0,56677,35062,32721,32627,28272,26984,1600,1600,1500,1000,968,1000,1,40
4e+05,2,1,2,-1,0,0,0,0,0,5154,6016,7056,7310,9943,12849,1060,1100,310,3000,3000,6100,1,20
2e+05,2,1,2,0,2,2,2,0,0,68398,73564,73548,44234,42599,46192,6900,1966,12,1604,5164,1104,2,30
80000,1,1,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,20
20000,2,2,2,3,2,3,2,3,2,17690,19102,19502,20881,20266,20511,2000,1000,2000,0,700,0,2,20
80000,1,2,2,0,0,0,0,0,0,74658,72885,47663,48350,47208,46292,2500,2000,2000,2000,2000,2000,1,40
270000,2,2,1,0,0,0,0,0,0,137807,123769,104377,106651,109294,101151,5000,5000,3953,4500,4000,3900,1,50
450000,2,2,1,0,0,0,0,0,0,160599.125,151902.875,74835,87584,95161,103398,11165.625,3703,10968.125,10000,9970.625,10252.5,1,30
2e+05,2,1,1,0,0,0,0,0,0,30689,31895,32808,28298,26538,24645,5003,5000,5000,2000,5000,3000,1,40
320000,1,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,30
2e+05,1,2,1,0,0,0,-2,-1,0,5440,7268,0,0,42362,43094,2000,0,0,10039.875,1566,1830,1,30
2e+05,2,1,1,2,2,2,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,5774.39123540435,5169,5400,5306,5232,2,20
70000,1,3,1,-1,0,-1,-1,2,-1,5484,5221,340,1430,930,4110,1000,340,1480,0,4110,0,2,40
20000,2,1,1,-1,-1,-1,-2,-1,-1,1925,500,0,0,6360,11220,500,0,0,6360,9970.625,0,1,30
70000,2,1,2,0,0,2,2,2,2,40783,44205,44784,43763,46646,47724,4100,1600,0,3600,2000,1900,1,20
220000,2,2,1,2,2,2,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8200,0,7000,7000,7200,10252.5,2,30
140000,2,1,2,-1,-1,-2,-2,-1,0,1500,0,0,0,6400,11400,0,0,0,6400,5000,1000,1,30
70000,2,2,2,0,0,2,2,0,0,25105,27867,28125,28364,29586,30110,3500,1000,1000,2000,1000,1500,1,20
190000,1,1,1,2,2,2,2,2,2,36137,37143,38051,38827,39488,40208,1900,1800,1700,1600,1500,1600,2,50
70000,1,1,1,1,2,2,2,0,0,14960,11080,12695,11482,8896,10074,0,3116,0,1000,2000,0,2,40
290000,2,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,10220,11046.125,10269,8500,9970.625,10000,1,30
50000,1,2,2,2,2,2,2,2,2,43205,46516,45468,48703,50774,49514,4000,0,4000,3000,0,3000,2,20
90000,2,3,1,0,0,0,0,0,0,87235,88338,78994,50095,48987,49519,4000,2602,2000,3000,2000,5000,1,50
80000,1,2,1,0,0,0,-2,-2,-2,5800,6666,0,0,0,0,1000,0,0,0,0,0,2,50
210000,2,1,2,-2,-2,-2,-2,-2,-2,552,-18,-18,-18,-18,-18,0,0,0,0,0,0,1,30
320000,1,1,2,0,0,0,0,0,0,146183,148703,145766.25,132543.5,122749,120258,6206,11046.125,10025,6506,7006,8006,1,20
50000,1,2,2,0,0,0,0,0,0,49417,48104,49348,28433,53718,27084,1966,2210,1946,983,1950,946,1,20
140000,1,2,1,0,0,0,0,0,0,135206,135316,134943,132543.5,122749,120258,5082,5008,5000,6016,5018,5264,1,70
430000,2,1,2,0,0,0,0,0,0,41092,43095,44692,45648,47884,120258,3000,2300,2000,3000,9970.625,4000,1,30
80000,2,2,1,2,0,0,-2,-2,-2,80934,82150,0,0,0,0,3800,0,0,0,0,0,2,40
30000,2,2,2,-2,-2,-2,-2,-2,-2,26957,26269,17036,27497,16098,7300,1333,2256,5138.90530494406,787,200,0,1,20
10000,2,3,1,-1,2,-1,-1,2,2,1838,1651,172,2034,2069,38835.1843188217,0,179,2034,214,0,283,2,40
230000,1,2,2,0,0,0,0,0,0,101832,92396,84297,49681,46224,44800,5000,4000,2029,2000,2500,1300,1,30
130000,1,2,1,-1,-1,-1,-1,-1,-1,390,390,390,390,390,0,390,390,390,390,0,780,2,40
80000,2,2,1,0,0,0,0,0,0,46401,39456,30712,29629,28241,28030,1560,1421,1001,1000,1008,964,1,30
250000,2,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,7481,8000,7682,7979,9970.625,3000,1,30
210000,1,1,2,-1,-1,-1,-1,-1,-1,1832,1074,1002,711,420,1572,1074,1002,711,420,1572,0,1,20
30000,2,3,2,-1,-1,-2,-2,-2,-2,665,0,0,0,0,0,0,0,0,0,0,0,2,50
160000,2,2,2,2,2,2,2,2,2,67018,67257,68939,72267,73602,75133,1900,3400,5100,2800,2900,2800,1,20
180000,2,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8155,8199,4960,5404,4686,4563,1,30
10000,2,2,2,-1,-1,2,0,0,2,3646,7374,6714,4432,6652,6095,4000,0,2000,3000,0,5312.60666378191,1,20
180000,2,2,2,-1,-1,-1,-1,-1,0,543,-535,2145,12532,655,390,0,3212,10968.125,655,157,2063,1,40
250000,2,2,2,-1,-1,-1,-1,-1,-1,5211,5211,6282,4140,5211,5211,5211,6282,4140,5211,5211,5211,1,20
5e+05,1,1,2,-1,-1,-1,-1,-1,0,22204,83528,-24702,23804,92715,6655,11165.625,472,10968.125,10039.875,33,3984,1,30
1e+05,2,2,1,-1,0,0,0,-1,-1,100037,101163,102712,99925,836,79013,3607,4001,2449,2836,9970.625,2442,1,30
310000,2,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11000,11046.125,10500,10039.875,9970.625,5312.60666378191,1,30
480000,2,2,1,-2,-2,-2,-2,-2,-2,17189,6013,1717,1385,0,0,6026,1717,1390,0,0,2300,1,50
50000,1,1,2,1,2,2,2,2,2,22746,22099,24121,23437,25101,24549,0,2700,0,2200,0,1030,1,30
40000,2,1,2,0,0,0,0,0,0,10389,11410,12970,13246,11024,9798,1200,1751,1027,250,385,1000,1,20
30000,1,3,1,-2,-2,-2,-2,-2,-2,2180,0,0,0,0,0,0,0,0,0,0,0,1,40
1e+05,2,3,1,0,0,0,2,0,0,87181,84668,83898,77260,68173,66682,4017,7121,94,2408,2513,2716,1,30
150000,2,2,1,0,0,0,0,0,0,5877,6640,7408,8147,8054,7819,1268,1284,1271,426,283,484,1,20
20000,1,2,2,1,2,2,2,0,0,18330,17743,20346,19597,19086,16755,0,3208,0,600,453,138,1,40
90000,1,2,1,-1,-1,-1,0,0,-1,500,715,26854,28146,0,2000,715,11046.125,3000,0,2000,0,1,20
50000,1,1,2,0,0,0,0,0,0,50770,50709,49814,51199,20306,20306,1814,1816,2201,716,721,693,1,50
4e+05,2,2,2,0,-1,-1,-1,0,-1,52875,55544,994,5030,4568,500,11165.625,994,5030,0,500,150,1,20
2e+05,1,3,2,0,0,0,0,-1,-1,87035,79529,67675,56519,11884,14343,2915,2646,2208,10039.875,9970.625,0,1,40
180000,2,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,10000,10092,10000,10000,9970.625,5000,1,30
190000,2,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8300,8900,6700,6699,7400,6900,1,30
110000,2,2,2,-1,0,0,0,0,0,37857,39117,34330,12207,71932,73769,2000,3000,1500,10039.875,3000,3500,1,20
160000,2,2,2,-2,-2,-2,-2,-2,-2,2191,645,2102,5477,2258,1849,645,2118,5477,2276,1851,5543,1,20
320000,2,1,2,1,2,2,2,2,2,43243,42537,41370,40694,39606,38680,2000,1500,2000,1500,1500,0,2,20
140000,2,2,2,0,0,0,0,0,0,121508,99470,83330,57609,59526,31515,5000,4000,3000,3000,2500,0,1,30
50000,1,2,2,0,0,0,0,0,0,55100,52440,47080,15718,13674,15145,2372,2149,1203,2000,1716,628,1,20
60000,1,3,2,0,0,0,0,0,0,61548,49028.0215946844,16982,37318,18352,17869,2700,1500,2000,1000,824,333,1,40
140000,1,1,2,1,-1,-1,0,0,-1,-5,1135,17227,12918,10898,823,1140,11046.125,0,365,840,4507,1,30
150000,1,3,2,0,0,0,0,0,0,42029,42678,11413,12418,12415,13211,2100,1500,1500,500,1000,2300,1,30
165962.731341129,2,2,1,2,2,2,2,2,2,53843,55933,56575,57303,58593,59738,3500,2100,2200,2300,2200,2100,1,30
30000,1,1,2,0,0,-2,-1,0,0,27720,0,0,22015,22649,38835.1843188217,0,0,10968.125,1000,2300,1200,1,20
90000,2,2,1,0,0,0,0,0,0,58502,57846,50663,45515,42599,38559,5468.02654356607,2018,2033,2016,2010,2010,1,20
320000,1,1,1,2,4,3,2,2,2,160599.125,151902.875,145766.25,132543.5,122749,120258,5000,0,0,10039.875,4747.58493012534,10252.5,2,40
150000,2,1,2,2,-1,-1,-1,-1,-1,390,390,390,4825,5202,780,390,390,4825,5202,780,0,2,30
240000,1,1,1,-1,-1,-1,-1,-1,0,228,23282,48595,37573,26296,15788,11165.625,11046.125,10968.125,10039.875,7000,10252.5,1,30
120000,1,2,1,1,2,2,2,0,0,80226,81812,82922,80989,82761,38835.1843188217,3500,3000,0,3120,3500,3100,1,30
230000,2,3,2,-1,-1,-1,-1,-1,-1,3096,518,4988,3528,3642,14073,518,5003,3528,3642,9970.625,1485,2,40
10000,2,1,1,1,-2,-1,2,0,0,0,0,9996,9689,9747,10328,0,9996,0,363,752,0,2,30
30000,2,2,2,0,0,0,2,0,0,27186,27585,30398,29305,29408,28699,1451,3564,0,1174,1207,4302,2,20
190000,1,2,1,0,0,0,0,0,0,144414,145572,142816,132543.5,122749,120258,7000,6000,6000,5500,6000,5500,1,30
2e+05,2,2,2,1,2,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,0,8000,9000,8000,7000,7200,1,30
80000,2,2,1,-1,-1,0,0,-1,-1,3463,5143,8351,3234,1819,1909,5143,6458,3917,1819,2299,1909,1,40
180000,1,3,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,6900,7100,5659,5100,4900,4400,1,50
230000,2,1,2,1,2,0,0,2,0,20887,18705,17295,18335,9320,1858,0,1200,3000,0,254,1637,1,20
50000,2,3,1,-1,-1,2,-1,-1,0,2896,1360,812,4012,28672,28875,1500,500,4100,10039.875,1011,1041,1,40
4e+05,1,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,10232,10968.125,6285,9970.625,3124,1,30
20000,1,2,2,-1,-1,-1,-1,-1,-1,390,390,390,390,540,930,390,390,390,540,780,0,1,40
150000,2,2,2,0,0,0,0,0,0,39883,34983,23772,20410,14818,7565,2068,1331,1029,353,208,10252.5,1,30
3e+05,1,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,10039.875,9970.625,9300,1,30
90000,2,2,1,-1,2,-1,-1,-2,-1,3682,3472,33784,0,0,256,0,11046.125,0,0,256,3500,1,30
4e+05,1,1,2,1,-2,-1,0,0,0,-166,-490,29186,30789,7879,13928,1,11046.125,2128,3009,8006,5312.60666378191,1,30
80000,1,2,1,2,0,0,0,2,2,38370,39448,58788,62814,61682,65644,2000,11046.125,5000,0,5010,2500,2,30
150000,2,3,1,0,0,0,0,0,0,141415,144592,145766.25,129507,122749,120258,5457,5661,4636,4800,4850,5000,2,40
20000,1,3,1,0,0,2,2,2,2,10574,13097,12595,43076.4560392044,12803,13851,3010,0,1070,0,1260,0,2,40
90000,2,2,3,0,0,0,0,0,0,91458,91049,70101,28942,27508,28250,3137,5094,1106,1001,4747.58493012534,1074,1,30
20000,1,3,2,0,0,0,0,0,0,19978,18910,18962,19886,18978,17124,1594,1476,1400,380,342,672,2,50
50000,2,1,1,1,2,2,0,0,0,50883,51184,50092,50332,29690,30246,2200,4,2300,1100,1400,1200,2,30
50000,2,2,2,2,2,0,0,0,0,50932,49799,47652,49336,28390,28985,0,2098,2782,936,971,874,1,30
1e+05,1,2,2,-2,-2,-2,-2,-2,-2,8853,-1000,389,10049,1049,1049,0,10389,10051,1051,1051,1051,1,40
50000,2,2,2,0,0,0,0,0,0,25119,26258,27199,18810,18487,18874,1559,1500,1400,1000,684,716,2,40
20000,1,3,1,0,0,0,0,0,0,18987,19909,16623,17634,17985,18362,1258,1282,1293,644,667,743,2,40
5e+05,1,1,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,9824,10910,7239,5576,6717,6128,1,30
30000,1,2,2,0,0,0,0,0,0,8864,10062,11581,12580,13716,14828,1500,2000,1500,1500,1500,2000,1,20
150000,2,1,2,-1,0,0,-2,-2,0,10544,11982,-18,-18,-18,-18,2000,0,0,0,0,0,1,30
50000,1,2,2,0,0,0,0,0,0,50275,45673,48833,31769,9713,9521,2000,5000,2500,500,317,1000,1,30
280000,1,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132527,70421,60235,10299,7200,5886,3000,5000,5000,1,30
150000,2,1,1,-2,-2,-2,-2,-2,-2,1736,0,0,0,0,0,0,0,0,0,0,0,1,30
270000,2,1,1,-2,-2,-2,-2,-2,-2,6181,12110,26069,36630,37390,19816,11165.625,11046.125,10968.125,10039.875,9970.625,5272,1,30
2e+05,2,4,1,-2,-2,-2,-2,-2,-2,0,1904,0,0,0,2206,1904,0,0,0,2206,686,1,40
290000,2,1,2,1,-2,-1,-1,-1,-1,0,0,3155,0,2359,0,0,3155,0,2359,0,0,1,30
50000,1,3,2,1,2,2,2,0,0,43933,42927,46324,45283,48042,50834,0,4100,0,3780,3515,1800,2,20
4e+05,2,3,1,0,0,0,0,0,0,35504,36680,35670,30364,28085,28708,5025,5044,2514,988,4747.58493012534,5000,1,40
30000,2,1,2,0,0,-1,0,0,-2,1512,2458,664,1814,0,0,1000,664,1500,0,0,0,1,20
270000,2,2,1,-1,-1,-2,-1,-1,-1,304,-22,-348,326,326,304,0,0,1000,326,304,0,1,30
130000,1,1,1,1,2,0,0,0,-1,160599.125,143233,130477,99119,101535,89883,5,6000,5000,5000,9970.625,1622,2,20
80000,2,2,2,0,0,0,0,0,0,80235,81960,79121,59165,60084,59920,3626,3862,2056,2200,2130,2213,1,20
140000,1,3,1,0,0,0,0,0,0,7272,7906,8717,9046,9369,10165,1299,1500,1000,1000,1500,1000,1,50
180000,1,2,1,0,0,0,0,0,0,60005,41223,49108,50016,45956,52926,3000,10000,3000,5000,9970.625,0,1,40
1e+05,2,2,2,0,0,0,2,0,0,76112,77494,96445,92742,92644,95497,4500,11046.125,0,3500,6790,0,1,30
3e+05,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,10000,6500,10968.125,7000,7000,7000,1,20
50000,1,2,1,0,0,0,0,0,0,50805,51088,50810,50814,50927,50438,2284,2006,2010,2123,2138,2442,2,30
70000,2,2,1,0,0,0,0,0,0,43045,44088,45102,45861,47951,49252,2036,2050,1809,3000,2251,1627,1,40
80000,2,2,1,0,0,0,0,0,0,79407,66491,59040,49555,38185,32582,2491,2540,1566,1485,1258,3600,1,30
