"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month","age_group"
50000,2,3,1,0,0,2,2,-2,-2,48747,53239,51400,0,0,0,5300,0,0,0,0,0,"0",40
360000,1,2,1,-1,-1,-1,-1,-1,-1,6783,2337,10990,74562,-28,5677,2347,11046,10968.125,0,5705,8503,"0",30
20000,1,2,1,0,0,0,0,0,0,23055,24070,25183,25961,27491,40106,1400,1500,1275,1805,2000,2728,"1",30
20000,1,3,2,1,2,0,0,0,0,20464,19322,19004,19558,19176,19441,4,1640,1589,1000,1001,1004,"0",20
1e+05,1,3,2,2,2,2,2,2,2,67646,69237,70638,71680,72705,74195,3300,3100,2800,2800,2800,2800,"1",30
30000,1,3,1,-1,-1,-1,-1,-1,-1,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,"0",40
210000,1,2,1,1,2,0,0,0,0,160599.125,151902.875,145766.25,132543.5,96240,88040,0,9400,5000,2000,1800,10000,"0",40
80000,2,3,2,-1,-1,-1,-1,-1,-1,1646,4830,4655,15403,5849,2046,4830,4655,10968.125,5852,2254,1467,"0",20
30000,2,1,2,-2,-2,-2,-2,-2,-2,0,0,0,745,0,0,0,0,745,0,0,930,"0",20
360000,2,1,2,-2,-2,-2,-1,0,0,0,0,0,23707,25233,23504,0,0,10968.125,2000,3391,4217,"0",20
20000,2,2,1,2,0,0,0,0,0,18720,18932,19543,20002,19314,19320,1610,1374,1215,596,609,717,"1",30
210000,2,2,1,-1,-1,-1,-1,0,-1,188,971,2871,5087,1943,3392,971,2871,5087,0,3392,4000,"1",30
2e+05,2,1,2,-1,-1,-1,0,-2,-1,8972,0,65,0,0,5162,0,65,0,0,5162,0,"1",20
220000,1,1,1,-1,-1,-1,-1,0,-1,2358,156,0,50510,2202,4533,156,0,10968.125,0,5131,0,"0",40
210000,2,2,2,0,0,0,0,0,0,31090,58054,44624,43339,44245,45125,11165.625,11046.125,1552,1605,1615,1698,"0",30
10000,1,2,2,2,2,2,0,0,2,6743,9060,8768,9465,10212,10198,2600,0,1000,900,300,0,"1",20
30000,2,2,1,0,0,0,0,0,2,27276,30470,27699,28257,30695,30059,3671,1500,1018,2900,0,869,"0",40
170000,2,2,1,0,-1,-1,-1,0,0,9773,4101,3866,14894,6833,6972,4146,3866,10968.125,137,139,3029,"0",50
120000,2,1,2,-1,-1,-1,-1,-1,-1,1914,573,214,4479,980,690,573,219,4484,980,690,0,"0",20
3e+05,2,1,2,1,3,2,0,0,-1,10361,9692,3772,1919,316,2360,0,3,0,0,2360,0,"0",30
180000,1,1,2,-2,-1,-1,-1,-2,-2,0,300,740,0,0,0,300,740,0,0,0,0,"1",20
320000,2,2,1,-2,-2,-2,-2,-2,-2,-20,-20,-20,-20,-20,-20,5468.02654356607,0,0,0,0,0,"0",30
120000,2,1,2,-1,-1,-2,-2,-2,-2,600,0,0,0,0,0,0,0,0,0,0,0,"0",20
120000,2,3,1,-2,-2,-2,-2,-2,-1,3140,448,0,0,0,10614,448,0,5138.90530494406,0,9970.625,0,"0",30
110000,1,3,1,0,0,0,0,0,0,46486,35758,34323,43076.4560392044,22628,23468,4086,1428,1318,2171,3198,4976,"0",50
30000,1,2,1,0,0,0,0,0,0,12922,14199,15461,16497,16923,17649,1500,1500,1300,700,1000,1000,"0",40
2e+05,2,2,2,-1,-1,0,-1,-1,-1,3494,2516,2228,6338,2290,3620,2516,2228,6338,2290,3620,6504,"0",20
30000,2,3,2,2,2,2,2,2,2,13257,14046,13523,43076.4560392044,14123,15184,1300,0,1200,0,1300,0,"1",20
1e+05,1,1,1,0,0,0,0,0,-2,46717,48435,49854,51400,0,0,2500,2500,3000,0,0,0,"1",30
340000,1,2,1,0,0,0,0,0,0,73627,75052,47029.2469020173,76402,75356,76237,3870,5774.39123540435,2823,2876,2853,2863,"0",40
50000,1,2,2,0,0,0,0,0,0,26813,22999,17485,10588,8368,940,1708,1454,289,1508,1042,0,"0",30
70000,1,2,2,0,0,0,0,0,-2,60719,61607,68091,69028,-61372,79256,2500,7500,3182,10039.875,9970.625,10252.5,"0",20
290000,2,1,2,-1,-1,0,-1,-1,-1,32126,10823,5248,32307,28492,1799,10884,5275,10968.125,10039.875,1809,10252.5,"0",20
130000,2,1,2,-1,-1,-1,-1,-1,0,430,430,230,630,430,14802,430,230,830,4743.77725631769,9970.625,430,"0",20
310000,1,2,1,0,0,0,0,0,0,31132,45718,62992,62473,69837,69898,11165.625,11046.125,2500,10039.875,3000,4377,"0",20
50000,1,1,2,2,0,0,2,0,0,16434,17550,21414,20774,21177,21612,1688,4476,0,888,788,1088,"0",30
140000,1,3,1,-1,-1,-1,-1,-1,-1,2859,3447,0,2061,0,3035,3447,0,2061,0,3035,2302,"0",50
5e+05,2,1,1,-2,-2,-1,-1,-2,-1,125,-18088,145766.25,121757,97115,120258,4366,11046.125,10968.125,10039.875,9970.625,10252.5,"0",30
360000,2,1,1,-1,-1,-1,-1,-1,-1,39587,17900,5307,23102,64617,10542,11165.625,5307,10968.125,10039.875,9970.625,9702,"0",30
140000,1,2,2,0,0,0,0,0,0,24050,68059,62503,61129,59089,58160,11165.625,3000,4000,5000,4000,5312.60666378191,"0",20
50000,1,2,2,0,0,0,0,0,0,37486,35996,36679,16707,17057,17423,1800,2021,650,619,650,1000,"0",40
180000,2,1,2,1,-2,-2,-1,-1,-1,0,0,0,4279,488,659,0,0,4279,488,659,5067,"1",30
30000,1,2,2,0,0,0,0,0,0,20180,21827,20723,19523,4294,3974,2000,2032,0,1000,3000,1000,"0",30
280000,1,2,2,0,0,0,0,0,0,136798,129735,118249,115422,114694,113047,4528,4340,3994,3968,4068,3966,"0",30
150000,2,1,2,0,0,0,0,0,0,150311,138240,138887,132543.5,122749,120258,5500,3400,5883,5800,2905,2799,"1",30
20000,2,2,1,0,0,0,0,0,0,17191,18594,19489,20200,20000,0,2000,1500,1200,0,0,0,"0",20
5e+05,1,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8628,6242,10968.125,7945,7840,6966,"1",30
20000,2,3,2,2,0,0,0,2,2,11545,12945,13972,15730,15183,16182,1600,1542,2300,0,1400,800,"1",50
165962.731341129,2,2,1,2,0,0,0,0,0,112676,113924,116828,119857,122243,120258,4500,4630,4857,4251,4485,4493,"1",20
3e+05,2,5,1,-2,-2,-2,-2,-2,-2,9474,0,0,0,0,0,0,0,0,0,0,0,"0",30
50000,1,1,2,0,0,0,0,0,0,48264,19142,18188,18397,18161,18383,1565,7240,795,1000,673,647,"1",30
80000,2,1,2,0,0,0,0,0,0,62536,61478,55760,15029,13809,13597,3000,2000,5000,3000,1000,10252.5,"0",20
380000,1,2,2,-1,2,-1,-1,0,-1,4384,3852,2300,632,316,316,0,2300,632,0,316,316,"0",30
50000,1,2,1,2,2,2,2,2,2,44489,49028.0215946844,46424,45377,48441,47511,2000,2000,0,3800,0,1800,"1",40
5e+05,1,1,1,-2,-2,-2,-2,-2,-2,617,1304,35498,0,0,0,1304,11046.125,0,0,0,0,"0",40
3e+05,2,1,1,2,2,2,2,2,0,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,"1",40
1e+05,1,2,2,1,3,3,2,2,2,99679,101249,98768,96287,102069,81931,4000,0,0,7629,0,10252.5,"1",20
20000,2,3,2,3,2,2,4,4,4,1650,1650,1650,1650,1650,1650,0,0,0,0,0,0,"1",20
80000,2,2,1,1,2,0,0,0,0,73181,71452,72651,74266,75892,75816,0,3000,2800,2800,2700,2800,"0",30
240000,2,2,1,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,"0",40
260000,1,1,1,0,0,0,0,0,0,94152,91774,89485,85906,83619,81260,4150,4153,2913,3012,3088,3033,"0",30
380000,1,1,1,0,0,2,0,0,0,95972,123558,114785,132543.5,122749,120258,11165.625,0,10968.125,10039.875,9970.625,10252.5,"0",40
60000,2,2,1,-1,-1,-1,-1,-1,-1,631,2790,1758,416,416,3640,2790,1758,416,416,3640,730,"0",40
20000,1,2,2,0,0,-1,0,0,0,20813,19666,20076,19875,19659,19310,1000,11046.125,2000,800,465,1000,"0",20
20000,1,2,2,0,0,0,0,0,-1,13730,15170,15277,13478,16978,12914,2000,2000,1000,5000,9970.625,600,"0",30
260000,1,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0",30
30000,2,2,1,0,0,0,0,0,0,3740,4616,5837,6778,6912,7057,1100,1300,1200,247,256,258,"0",20
140000,1,3,1,0,0,0,0,2,0,129684,130838,131910,132543.5,122749,120258,6193,6200,10000,0,5000,5000,"0",50
420000,2,1,1,1,2,0,0,0,0,35545,34332,35097,43076.4560392044,36945,37276,6,5774.39123540435,1846,5005,2005,1462,"0",40
190000,2,1,2,0,0,0,0,0,0,46923,48666,49347,50386,43883,34412,2500,2000,3000,2000,2000,2000,"1",20
2e+05,2,1,2,-2,-2,-2,-2,-2,-2,1028,1025,1613,2193,2698,3812,1030,1621,2213,2711,3831,2213,"0",30
110000,1,2,1,0,0,0,0,0,0,92806,91217,89757,132543.5,60276,48652,5000,4087,10968.125,2038,1763,2500,"0",40
2e+05,1,2,2,0,0,0,-1,-1,-1,99216,100142,34162,712,712,862,5300,3000,8712,712,862,704,"0",20
50000,1,2,2,0,0,0,0,0,0,21006,18851,19722,19644,18687,18033,4788,1532,1002,1006,2004,2309,"0",20
50000,2,1,2,1,2,2,2,2,2,47054,48008,48913,49847,50840,49502,2000,2000,2000,1900,1900,1600,"1",20
270000,2,2,2,0,0,0,0,0,0,38525,39492,33898,35272,37201,31447,2000,2000,2000,2408,1500,2013,"0",20
10000,1,2,1,0,0,0,0,0,0,9406,9968,9385,5163,780,0,3009,2000,2009,0,0,0,"0",20
2e+05,2,2,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"0",40
140000,1,1,2,-1,-1,-1,-1,-1,-1,5287,5717,7146,5930,5280,5930,5717,7146,5930,5280,5930,0,"0",40
220000,2,2,1,-1,-1,0,-1,-1,2,264,1138,3874,264,3105,2074,1138,3000,264,3105,0,264,"0",50
50000,1,3,2,0,0,0,0,0,0,35227,36236,21068,18132,18405,16754,2011,2000,2000,1000,1000,1000,"0",20
240000,2,1,2,-1,-1,-1,-1,-1,0,8590,6398,16271,27825,14489,37137,6398,11046.125,10968.125,10039.875,9970.625,10252.5,"0",20
210000,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,9000,9007,5254,6000,5500,5000,"0",20
20000,2,1,2,0,0,0,0,0,0,18916,18556,19162,19293,19298,19198,1600,1805,1400,405,400,0,"0",20
20000,2,2,2,0,0,0,0,0,2,12932,13940,14654,16712,16149,38835.1843188217,1532,1246,2304,0,2390,634,"1",20
30000,2,5,1,0,0,0,0,0,0,19282,20364,21638,25392,24428,26410,1700,2617,5710,1000,3342,0,"0",60
160000,1,1,2,0,0,0,0,0,0,157921,144659,145766.25,132543.5,115731,113635,6000,11046.125,10968.125,5000,5000,4500,"0",20
160000,1,2,2,-1,-1,-1,-1,-1,-2,51154.1449567723,1936,2329,2332,-4,-4,1941,2645,2339,0,0,0,"0",30
80000,2,2,1,0,0,0,0,0,0,51346,52955,54063,54608,55695,56786,3000,2500,2000,2500,4747.58493012534,2500,"0",30
230000,2,1,2,1,-2,-1,-1,-2,-1,-9,-9,986,0,0,900,0,995,0,0,900,0,"0",30
120000,1,1,1,1,2,2,2,2,2,114127,117131,114496,120538,115975,116937,7000,1500,9975,0,8000,0,"1",30
240000,1,1,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,7766,8300,7200,6200,6550,6107,"1",40
280000,2,2,1,0,0,0,0,0,0,139998,140030,125214,126426,122749,109953,6084,5024,5020,5093,3219,4024,"0",30
80000,2,2,1,2,0,0,0,0,0,52062,49884,22348,22063,8723,7254,2158,1708,1411,4,21,220,"1",20
280000,2,3,2,-2,-2,-2,-2,-2,-2,1401,5201,3615,1963,2086,1297,5201,3615,1963,2086,1297,1154,"0",40
210000,2,3,1,0,0,0,0,0,0,79662,25442,26823,32032,37457,43814,3000,1791,6000,6000,7000,5000,"0",30
170000,2,2,2,-2,-2,-2,-2,-2,-2,784,605,826,500,0,487,605,826,550,0,487,0,"0",50
50000,1,2,1,0,0,0,0,0,0,9837,3898,21682,20833,20289,19380,1010,11046.125,694,1000,700,400,"0",20
360000,1,3,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"1",30
390000,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,7508,6000,10039.875,6341,5000,"1",30
230000,2,1,1,-2,-2,-2,-2,-2,-2,312,2984,1786,363,437,843,3186,1786,363,437,843,500,"1",30
20000,2,2,2,-1,-1,-1,2,-1,-1,7186,3478,137,1714,17694,12237,8060,137,5199,10039.875,575,0,"0",20
4e+05,2,1,1,-2,-2,-2,-2,-2,-2,10000,9791,-209,13796,0,0,10000,0,10968.125,2000,0,0,"0",30
90000,2,2,3,1,2,0,0,0,2,89762,90395,87428,61778,68248,66997,3000,2773,2402,7660,0,2711,"0",40
1e+05,1,1,2,1,-1,-1,0,-1,-1,0,429,858,429,429,429,429,858,0,429,429,429,"0",20
170000,2,2,2,0,0,0,0,0,0,121231,124208,118111,92592,96114,99628,5000,5000,10000,5000,5000,5000,"0",30
280000,1,2,2,0,0,0,0,0,0,31272,40688,139417,132543.5,122749,120258,10000,11046.125,7000,6000,9970.625,8000,"1",30
360000,1,1,1,-1,2,-1,-1,0,-1,1139,264,2193,528,264,264,0,2193,528,0,264,264,"0",30
170000,1,2,2,0,0,0,0,0,0,160599.125,141998,134212,132543.5,122749,120258,5000,5508,5915,3000,4000,4000,"0",20
50000,1,2,2,0,0,0,0,0,2,29425,30932,32128,33588,38106,37364,2000,2000,2000,5100,0,4000,"0",20
160000,2,3,1,-1,-1,-1,-1,-1,-1,2034,68942,40194,942,942,942,11165.625,11046.125,942,942,942,942,"0",50
50000,1,2,2,2,0,0,0,0,0,47121,46623,46693,31040,30669,30218,1950,1949,1482,1040,913,779,"0",20
50000,2,2,2,-1,3,2,-1,0,0,1876,49028.0215946844,429,4836,1170,780,0,0,4836,0,0,0,"1",20
5e+05,2,1,2,0,0,-1,-1,-1,0,4696,6579,1464,-2800,13916,12517,2033,1485,16,10039.875,2016,2019,"0",30
80000,2,2,2,0,0,0,0,0,0,6805,8449,10303,11737,10619,49872,2000,2000,2000,1000,9970.625,2009,"0",20
280000,2,2,1,0,0,0,0,0,0,66749,67942,67908,63990,40261.2898853724,64486,3001,2382,10968.125,2420,2338,2326,"0",40
170000,2,3,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,7354,7464,6127,6550,6100,10000,"0",30
180000,2,2,2,0,0,0,0,0,0,63182,64274,55112,56394,57577,58564,2166,2002,2200,2242,2100,2330,"0",30
50000,1,2,1,-2,-2,0,-2,-2,-2,-2640,0,2640,0,1000,4702,2640,2640,1500,1000,4702,10252.5,"0",40
5e+05,2,3,2,-1,0,-1,-1,0,0,24239,36674,1558,132543.5,122749,120258,11165.625,1558,10968.125,10000,5000,5000,"0",40
20000,1,2,2,0,0,2,2,2,2,15859,18486,18686,43076.4560392044,18540,19775,3200,800,900,0,1700,5312.60666378191,"0",20
30000,2,1,2,1,2,0,0,0,0,33300,30920,31889,30278,26220,29968,0,2326,10968.125,524,6284,598,"1",20
170000,2,2,2,-1,-1,-1,-1,-1,-1,10072,2417,199,1628,0,4968,2417,199,1628,0,4968,0,"0",50
80000,2,3,2,2,0,0,-1,-1,-2,4794,4989,2065,1000,0,0,1074,1000,1000,0,0,0,"1",30
30000,1,3,1,0,0,-2,-2,-2,-2,1596,0,0,0,0,0,0,0,0,0,0,0,"0",50
150000,1,1,2,-2,-2,-2,-2,-2,-2,989,1023,7542,1200,0,0,1023,7542,1200,0,0,689,"0",30
310000,2,2,2,1,2,0,0,2,0,160599.125,151902.875,145766.25,132543.5,122749,120258,0,7000,10968.125,1,8001,8001,"0",20
2e+05,1,1,2,-1,-1,-1,0,0,-1,630,825,1890,1260,630,630,825,1890,0,0,630,1030,"0",20
130000,1,2,2,0,0,0,0,0,0,131762,106130,66523,55678,20290,14802,3466,2781,1702,602,492,515,"1",40
360000,1,1,1,-1,-1,2,-1,-1,0,264,1139,264,2193,528,264,1139,0,2193,528,0,264,"0",30
2e+05,2,2,1,-1,-1,-1,-1,-1,-1,390,1308,1662,14490,34902,390,5468.02654356607,1662,10968.125,10039.875,390,7500,"0",30
350000,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,9790,5302,10039.875,9970.625,6107,"1",30
210000,1,2,2,1,-2,-1,0,0,0,0,0,38013,40555,45075,37056,0,11046.125,3000,5000,3000,3000,"0",40
1e+05,1,2,1,0,0,0,0,0,0,21641,22983,24290,25080,25768,27407,2000,2000,5138.90530494406,1093,2228,0,"0",50
80000,2,2,1,1,2,2,2,2,2,46461,47526,46466,48183,49057,51091,2100,0,2800,1800,3000,0,"1",30
240000,1,2,2,-1,-1,-1,-1,-1,-2,390,0,390,780,0,0,0,780,780,0,0,0,"0",20
20000,2,2,2,2,2,2,2,4,0,18495,20194,18880,22215,20638,19342,3000,0,4613,0,0,0,"1",20
10000,1,3,1,1,2,0,0,0,0,6969,6712,7722,7875,8041,8357,0,1128,281,292,450,1415,"1",50
120000,2,2,2,-1,-1,-1,2,-1,-1,2753,0,390,390,780,1206,0,780,0,780,1206,0,"0",30
60000,2,2,1,0,0,0,0,0,0,55505,57374,35751,25824,25831,27393,3000,2015,2000,1000,2000,2000,"0",50
280000,1,2,1,1,2,2,2,2,2,160599.125,151902.875,145766.25,132543.5,122749,120258,10101,8000,0,10039.875,0,7053,"1",40
20000,1,2,2,0,0,2,0,0,0,6111,10479,10167,10695,11365,12170,4500,0,1000,1000,1000,1000,"0",40
180000,2,1,1,0,0,0,0,-2,-2,43507,44282,23946,0,0,0,2000,2000,0,0,0,0,"0",30
60000,2,3,2,0,0,0,0,0,0,27402,26455,28017,25011,28143,24712,1500,4022,1500,3500,1000,1000,"0",20
1e+05,1,1,1,0,0,0,0,0,0,101761,101801,101863,101729,98103,99521,3856,3919,3986,3865,3760,3863,"1",60
60000,2,2,3,0,0,0,-1,0,-1,4134,3596,3801,694,531,531,1200,1000,2694,531,531,681,"0",20
330000,2,2,1,-2,-2,-2,-2,-2,-2,5600,0,98,0,0,318,0,98,0,0,318,452,"0",50
60000,2,2,1,2,0,0,2,2,2,49825,45436,42240,38884,34488,28838,1700,2500,2600,1500,0,1500,"1",30
110000,2,1,2,0,0,0,-2,-2,-2,60558,30900,0,0,0,0,1900,0,0,0,0,0,"0",30
50000,1,2,1,2,2,2,2,0,0,49264,50310,50782,49335,50133,51071,2500,1900,0,1937,2224,2148,"1",50
60000,2,1,2,-1,-1,-1,-1,-1,2,3136,1286,1047,-239,1475,1289,1286,1047,0,3000,0,0,"0",20
1e+05,1,1,2,0,0,2,2,2,2,36014,39321,39145,39494,39896,28256,4200,900,1400,900,6440,500,"1",20
2e+05,2,1,2,1,2,0,0,2,2,16198,14320,15439,14757,14275,13680,0,5000,1000,0,2000,0,"0",20
80000,2,2,1,0,0,0,0,0,0,83093,78682,77416,53338,53749,51026,3204,3060,3000,2000,2000,8500,"0",30
2e+05,2,3,1,-1,-1,-1,-1,-1,-1,11025,6959,887,1462,15195,17933,6959,887,1462,10039.875,9970.625,887,"0",40
80000,2,2,2,0,0,0,-1,-1,-1,48725,53095,56858,4849,40261.2898853724,4849,10000,10000,4849,4849,4849,4849,"0",30
50000,1,2,2,0,0,0,0,0,0,22188,20501,22161,24784,26750,29632,2000,2000,3000,2700,3500,1000,"0",30
60000,1,3,1,2,2,2,2,0,0,33044,32232,25086,24404,25212,28147,0,4000,0,1500,3500,2600,"1",30
20000,1,3,1,2,0,0,-1,-1,-1,19868,19805,19900,390,390,0,1515,1000,390,390,0,780,"1",30
180000,2,1,1,2,2,-2,-2,-2,-1,1310,0,0,0,0,1350,0,0,0,0,1350,1210,"1",30
180000,1,2,2,0,0,0,0,0,0,119466,120491,124553,127096,122749,120258,4500,6000,6100,5500,4900,5500,"0",30
230000,2,1,1,0,0,0,0,-1,0,37719,30341,25981,24092,65840,56538,3025,5000,5000,10039.875,2000,2000,"0",30
210000,2,2,1,0,0,0,0,0,0,88309,89755,90031,70660,71172,71844,4500,3600,3100,2900,2600,2700,"0",40
30000,2,1,2,-1,0,0,-2,-2,-2,29033,17013,7024,7024,7024,7024,1283,7024,7024,7024,7024,7024,"0",50
80000,1,2,2,0,0,0,0,0,0,74349,75524,77448,48108,39104,39526,3400,4000,2000,2000,1423,2200,"0",40
5e+05,2,2,2,0,0,0,0,0,0,59039,49028.0215946844,54586,29280,31284,29371,4028,2077,1001,3008,1305,1007,"0",20
240000,2,3,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8000,8000,7000,6000,6000,7000,"0",50
3e+05,2,3,2,-1,0,0,-1,0,-1,7571,6156,5475,13581,40261.2898853724,14000,1181,1475,10968.125,349,9970.625,268,"1",20
270000,2,2,1,0,0,0,0,0,0,116315,119103,122249,123905,105064,105600,6500,6843,6284,3617,3716,4035,"0",30
50000,1,2,1,2,0,0,0,0,0,47585,47582,21391,21867,19774,20486,2500,1300,2000,700,1000,2600,"1",40
110000,2,3,1,-1,-1,-1,-1,-1,-1,390,390,390,390,780,0,390,390,390,780,0,390,"1",60
3e+05,2,1,1,0,-1,-1,-1,-2,-1,4476,2521,3529,-5364,-8943,4057,3017,4506,0,0,9970.625,10252.5,"0",30
280000,2,2,2,-2,-2,-2,-2,-2,-2,99,0,0,0,0,0,0,0,0,0,0,5017,"0",20
1e+05,1,2,1,2,-1,-1,-1,-1,-1,390,390,370,-20,40261.2898853724,0,390,370,0,800,0,0,"0",40
80000,2,2,1,0,0,0,-1,0,-1,56602,14233,15729,3000,1500,1500,5000,5000,3000,0,1500,4473,"0",50
170000,2,1,1,1,-2,-2,-2,-1,0,0,0,0,0,185,185,0,0,0,185,0,4578,"0",30
165962.731341129,1,2,1,-2,-2,-2,-2,-2,-2,3187,3198,264,7352,1385,7880,3198,264,7373,1385,7880,0,"0",30
5e+05,2,1,2,0,0,0,0,0,0,43643,46586,48832,49568,46939,49147,4000,3000,2000,2000,3000,7000,"0",30
360000,1,1,2,-1,-1,-1,-1,-1,-1,59,4465,300,966,1730,0,4465,300,966,1730,0,969,"0",40
3e+05,2,1,1,-1,-1,-1,-2,-2,-1,2072,2654,0,0,0,380,2654,0,0,0,380,0,"0",30
150000,1,1,2,0,0,0,0,0,0,78038,63176,52807,34199,32061,23682,5000,10116,5000,6000,3000,7000,"0",30
30000,1,3,2,0,0,0,0,2,2,25358,26447,26946,28957,29408,29840,1800,1300,2400,1000,1000,0,"0",50
70000,2,1,2,2,2,2,2,2,2,43357,44347,43357,46626,47562,48651,2000,0,4000,2000,2000,2000,"1",30
130000,1,3,1,-1,0,-1,-1,-2,-2,3015,2620,1330,0,0,0,1000,1330,5138.90530494406,0,0,0,"0",40
165962.731341129,2,2,2,0,0,0,0,0,0,19583,16810,17941,19327,19155,19422,1300,1409,1795,623,512,185,"0",20
1e+05,2,1,1,1,2,0,0,0,2,103307,97590,99560,95952,98744,97896,0,4700,5138.90530494406,6000,2000,4000,"1",40
80000,2,3,2,0,-1,-1,-1,-1,0,4285,1866,5256,4451,9937,13102,1866,5256,4451,9937,9000,10252.5,"0",30
120000,2,2,2,-1,-1,-1,-1,-1,-1,889,1742,1077,902,1077,1271,1742,1077,902,1077,1271,1595,"0",20
2e+05,1,2,1,-2,-2,-2,-2,-2,-2,390,390,390,390,386,1376,390,390,390,386,1380,5186,"0",40
70000,2,3,1,-2,-2,-1,0,0,0,27345,-1041,17571,17920,18296,18659,1041,11046.125,640,663,666,690,"0",50
160000,1,2,1,0,0,2,2,0,0,62312,66965,67648,66020,67386,68336,5856,2311,0,2377,2000,1881,"0",20
240000,2,2,2,0,0,0,0,-1,-1,50254,51445,53015,52479,1307,1203,2000,3000,3000,1307,1203,563,"0",30
20000,1,3,2,2,0,0,0,0,0,11179,12188,12904,14217,14360,16140,1504,1220,1533,676,2177,559,"1",20
20000,1,2,2,0,0,0,0,0,-2,18290,20144,19106,19292,0,0,2458,1200,386,1000,0,0,"0",20
30000,2,2,2,0,0,2,0,0,0,30028,30566,30560,30194,30113,23212,2634,1000,1377,1211,1000,3690,"0",20
180000,1,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,6600,7738,6200,6418,9970.625,0,"1",20
150000,1,2,2,0,0,0,0,0,0,86035,86414,87852,88692,90211,91543,3090,3218,3196,3360,3310,3573,"0",40
20000,1,2,2,2,2,2,2,2,0,36060,31741,30013,25938,28447,24288,0,2600,0,6500,0,0,"0",20
2e+05,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,43076.4560392044,122749,120258,6887,7019,7000,7200,7200,7000,"0",30
130000,2,2,1,0,0,0,0,0,0,133559,129869,118032,95953,73970,107785,5400,6950,4600,4000,2000,2300,"0",40
220000,2,3,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,7000,11046.125,6000,10000,9970.625,7000,"0",30
330000,1,2,1,-1,-1,-1,-1,-1,-1,870,0,870,0,435,435,0,870,0,435,4747.58493012534,435,"0",40
30000,1,1,1,0,0,0,0,0,0,22541,19623,20606,20693,21134,22435,1338,1321,727,761,2500,1800,"1",30
360000,1,1,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,10039.875,9970.625,7700,"1",50
50000,2,2,1,0,0,0,0,0,0,50496,47955,48751,37140,19535,19492,2007,10109,1514,1000,1000,1000,"0",30
20000,1,2,1,-1,-1,-1,-2,-2,-2,390,780,0,0,0,0,780,0,0,0,0,0,"0",40
80000,2,2,1,0,0,-1,0,-1,-1,3601,-876,6440,2802,1290,4547,9,9242,0,1290,4547,1850,"1",30
20000,2,2,2,2,0,0,2,3,2,6655,9711,12450,13949,13437,13082,3200,2900,2000,0,0,4600,"1",20
330000,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,107493,11165.625,10008,10000,10039.875,9970.625,3500,"0",30
165962.731341129,2,2,2,2,0,0,0,0,0,70896,71678,70125,43076.4560392044,69718,51365,3472,2092,2000,2127,1960,1559,"1",20
5e+05,1,3,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,"0",30
220000,1,1,1,-2,-2,-2,-2,-2,-2,8757,-2323,-3322,-3322,-3622,-2852,9,11046.125,0,0,3000,0,"0",30
50000,1,1,2,4,3,2,0,0,2,27101,26431,14109,9417,9952,9165,88,12,473,825,323,10000,"0",20
230000,2,3,2,-2,-2,-2,-1,2,0,122344,115723,44178,4221,4009,8990,5492,2600,7797,0,5180,4606,"1",30
220000,2,1,2,1,2,-1,-1,0,-1,29007,23428,339,207,207,12890,0,339,500,0,9970.625,0,"0",30
170000,2,3,2,1,2,0,0,0,0,33039,30336,30826,31996,33676,25301,3,2008,5000,2037,2029,2008,"0",30
50000,1,2,1,0,0,0,-1,0,0,38111,37934,16816,602,712,822,2966,1000,602,500,500,500,"0",50
